ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
465104,Male,Yes,35,Yes,Homemaker,9.0,Average,4.0,Cat_6
460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,Cat_6
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0,Cat_6
463426,Male,Yes,38,No,Executive,0.0,High,5.0,Cat_6
462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6
463548,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6
465652,Female,Yes,31,No,Marketing,0.0,Low,2.0,Cat_2
459854,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6
462258,Male,No,25,No,Doctor,1.0,Low,4.0,Cat_6
459038,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
464567,Male,No,33,Yes,Healthcare,8.0,Low,4.0,Cat_2
459644,Female,No,33,No,Marketing,9.0,Low,4.0,Cat_2
467728,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6
461172,Female,Yes,71,Yes,Lawyer,1.0,Low,1.0,Cat_3
462088,Male,Yes,26,Yes,Artist,0.0,Average,2.0,Cat_6
463014,Male,Yes,53,Yes,Executive,0.0,High,3.0,Cat_6
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6
466504,Male,Yes,38,No,Executive,9.0,High,5.0,Cat_6
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6
460590,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3
460460,Male,Yes,27,No,Entertainment,4.0,Low,4.0,Cat_3
467478,Female,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6
464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0,Cat_6
465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0,Cat_6
464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1
464692,Female,No,48,No,Marketing,1.0,Low,1.0,Cat_3
464318,Male,Yes,88,Yes,Executive,1.0,Low,1.0,Cat_6
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,Cat_3
460383,Female,No,36,Yes,Engineer,7.0,Low,3.0,Cat_6
463851,Female,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_2
464803,Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4
461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_3
464149,Male,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_6
464725,Male,Yes,45,No,Executive,11.0,High,9.0,Cat_4
462960,Female,Yes,57,Yes,Entertainment,0.0,Average,2.0,Cat_6
463967,Female,No,33,Yes,Engineer,0.0,Low,2.0,Cat_6
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6
465294,Male,Yes,73,No,Lawyer,0.0,Low,2.0,Cat_6
463644,Female,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_7
462086,Male,No,41,Yes,Doctor,4.0,Low,2.0,Cat_6
464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6
464108,Female,Yes,60,Yes,Engineer,1.0,Average,3.0,Cat_7
464193,Female,Yes,36,Yes,Doctor,13.0,Low,2.0,Cat_6
459174,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_4
467015,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6
460747,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_3
461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2
462023,Female,Yes,46,No,Engineer,8.0,Low,1.0,Cat_6
461497,Male,No,29,No,Doctor,5.0,Low,5.0,Cat_2
462550,Female,No,23,No,Healthcare,2.0,Low,6.0,Cat_1
461683,Male,Yes,43,Yes,Executive,1.0,High,4.0,Cat_6
462292,Male,Yes,65,Yes,Artist,1.0,Low,1.0,Cat_6
466853,Male,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6
459263,Female,No,32,No,Healthcare,8.0,Low,4.0,Cat_6
466347,Male,Yes,71,No,Executive,5.0,Low,3.0,Cat_4
459990,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_6
467454,Male,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6
458992,Female,No,27,Yes,Marketing,0.0,Low,1.0,Cat_6
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6
459533,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6
465634,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_4
462350,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6
466740,Female,Yes,47,No,Engineer,8.0,Low,1.0,Cat_3
464248,Male,Yes,52,Yes,Artist,8.0,Low,3.0,Cat_6
460554,Male,Yes,38,No,Artist,5.0,Average,3.0,Cat_3
460201,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6
463532,Female,Yes,67,Yes,Artist,9.0,Low,3.0,Cat_6
460134,Male,Yes,39,Yes,Entertainment,9.0,High,3.0,Cat_6
462029,Male,No,60,No,Entertainment,0.0,Low,1.0,Cat_6
464487,Male,No,53,No,Engineer,1.0,Low,3.0,Cat_4
460436,Female,No,51,No,Entertainment,1.0,Low,1.0,Cat_6
466867,Female,No,27,No,Homemaker,14.0,Low,1.0,Cat_6
461784,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6
460085,Female,No,37,Yes,Marketing,0.0,Low,1.0,Cat_4
460367,Male,Yes,73,Yes,Artist,1.0,Low,2.0,Cat_6
466921,Female,No,22,No,Healthcare,3.0,Low,3.0,Cat_6
459708,Female,No,39,Yes,Engineer,1.0,Low,1.0,Cat_6
462663,Male,Yes,48,No,Entertainment,6.0,Average,5.0,Cat_4
465465,Female,Yes,28,Yes,Artist,8.0,Low,2.0,Cat_6
461180,Male,No,28,No,Entertainment,0.0,Low,3.0,Cat_3
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5
463693,Male,Yes,35,Yes,Artist,9.0,High,3.0,Cat_6
460930,Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6
460750,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6
466551,Male,Yes,36,Yes,Artist,9.0,Average,2.0,Cat_6
462281,Male,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_6
464205,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6
467066,Male,Yes,55,No,Artist,0.0,Low,1.0,Cat_6
467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6
463555,Female,No,31,Yes,Artist,0.0,Low,2.0,Cat_6
467325,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6
463737,Male,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_2
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,Cat_3
461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6
464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6
463886,Female,No,38,Yes,Artist,1.0,Low,2.0,Cat_6
463004,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6
465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6
464884,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_4
462254,Male,Yes,38,No,Executive,1.0,Average,5.0,Cat_2
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3
466978,Male,No,48,Yes,Artist,4.0,Low,1.0,Cat_6
467615,Female,Yes,37,Yes,Doctor,0.0,Low,2.0,Cat_6
465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_4
464027,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6
464242,Male,No,37,Yes,Engineer,1.0,Low,3.0,Cat_6
461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6
461225,Female,No,32,No,Marketing,11.0,Low,6.0,Cat_6
463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6
466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0,Cat_6
464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6
467784,Female,Yes,45,Yes,Artist,9.0,Low,1.0,Cat_7
465719,Female,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6
462982,Male,Yes,41,No,Doctor,2.0,Average,4.0,Cat_6
464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6
466443,Female,Yes,68,Yes,Artist,4.0,Low,2.0,Cat_6
466187,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_3
463975,Female,No,30,No,Healthcare,8.0,Low,4.0,Cat_4
465327,Female,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6
461322,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6
462867,Male,Yes,28,No,Artist,1.0,Low,2.0,Cat_6
461573,Female,No,40,Yes,Engineer,1.0,Low,5.0,Cat_6
460219,Female,Yes,51,Yes,Entertainment,8.0,Average,2.0,Cat_6
467825,Female,No,21,No,Marketing,1.0,Low,8.0,Cat_6
466037,Female,No,53,No,Entertainment,1.0,Low,1.0,Cat_4
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6
467916,Female,Yes,48,Yes,Artist,6.0,Low,1.0,Cat_6
463576,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6
467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6
465977,Male,Yes,71,Yes,Artist,0.0,Average,2.0,Cat_6
460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6
459183,Female,No,26,Yes,Artist,1.0,Low,3.0,Cat_2
466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4
467596,Male,Yes,37,No,Artist,1.0,Low,5.0,Cat_3
463518,Male,Yes,30,No,Executive,5.0,High,4.0,Cat_6
464900,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4
465201,Male,Yes,39,Yes,Entertainment,0.0,Average,4.0,Cat_3
467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6
461923,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
461543,Male,No,31,No,Artist,3.0,Low,2.0,Cat_6
464804,Male,Yes,27,No,Entertainment,0.0,Low,1.0,Cat_4
466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,Cat_4
467191,Female,Yes,31,No,Homemaker,12.0,Average,2.0,Cat_6
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4
464051,Male,Yes,53,Yes,Doctor,0.0,Average,2.0,Cat_6
461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6
465825,Female,Yes,36,No,Executive,9.0,Average,5.0,Cat_4
467211,Female,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6
467161,Female,Yes,30,Yes,Homemaker,9.0,Low,2.0,Cat_6
466851,Male,No,38,Yes,Healthcare,8.0,Low,1.0,Cat_6
460407,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6
462135,Female,No,36,Yes,Healthcare,6.0,Low,3.0,Cat_2
466366,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_2
467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0,Cat_6
460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3
465449,Female,No,43,Yes,Artist,9.0,Low,2.0,Cat_6
464666,Male,Yes,41,Yes,Entertainment,2.0,Average,3.0,Cat_4
465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4
464812,Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4
461103,Female,No,30,No,Engineer,1.0,Low,5.0,Cat_3
466478,Female,Yes,51,Yes,Artist,0.0,Average,4.0,Cat_3
463773,Male,Yes,36,Yes,Artist,9.0,Average,2.0,Cat_6
467892,Male,No,23,No,Doctor,1.0,Low,5.0,Cat_6
463715,Female,No,32,No,Artist,3.0,Low,4.0,Cat_6
463490,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
464438,Male,Yes,50,No,Entertainment,0.0,Average,3.0,Cat_6
465985,Male,No,31,Yes,Artist,1.0,Low,3.0,Cat_6
466885,Male,Yes,42,No,Executive,1.0,Average,4.0,Cat_6
467157,Male,Yes,42,Yes,Executive,9.0,High,6.0,Cat_7
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0,Cat_6
461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6
461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0,Cat_6
465910,Male,Yes,38,No,Artist,10.0,Average,4.0,Cat_7
459281,Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_6
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7
461895,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_6
463824,Female,Yes,37,No,Artist,1.0,Low,3.0,Cat_6
460625,Female,No,28,No,Marketing,9.0,Low,2.0,Cat_3
465266,Male,Yes,49,Yes,Entertainment,0.0,Average,5.0,Cat_4
459493,Male,No,26,No,Healthcare,0.0,Low,7.0,Cat_6
459319,Female,Yes,46,No,Artist,1.0,High,2.0,Cat_6
464632,Male,No,29,No,Entertainment,0.0,Low,8.0,Cat_4
466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6
459856,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6
467624,Male,Yes,35,No,Entertainment,0.0,Average,5.0,Cat_6
461086,Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3
465761,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4
460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5
461722,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6
462678,Female,Yes,48,Yes,Artist,4.0,Average,3.0,Cat_6
465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3
466068,Female,Yes,53,Yes,Artist,2.0,Low,1.0,Cat_6
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6
467657,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3
462361,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4
463336,Female,Yes,62,No,Engineer,4.0,Low,1.0,Cat_4
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6
465354,Male,No,18,No,Doctor,0.0,Low,5.0,Cat_2
460843,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6
463258,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6
460297,Female,Yes,46,Yes,Artist,8.0,Low,2.0,Cat_6
459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6
465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0,Cat_6
465333,Female,Yes,37,Yes,Artist,2.0,Low,2.0,Cat_7
464586,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_3
460796,Male,Yes,69,No,Lawyer,1.0,Low,3.0,Cat_6
467013,Male,Yes,66,Yes,Executive,0.0,High,2.0,Cat_6
464171,Female,Yes,61,Yes,Artist,0.0,Low,1.0,Cat_6
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6
463248,Female,Yes,26,No,Homemaker,8.0,Average,4.0,Cat_2
462795,Male,No,25,No,Entertainment,13.0,Low,3.0,Cat_6
459716,Female,Yes,66,Yes,Engineer,8.0,Average,2.0,Cat_6
460560,Female,Yes,57,Yes,Homemaker,9.0,Average,2.0,Cat_3
464695,Male,No,26,No,Engineer,0.0,Low,4.0,Cat_4
459195,Female,Yes,58,Yes,Artist,1.0,Average,2.0,Cat_6
461995,Female,No,30,No,Artist,7.0,Low,1.0,Cat_6
463200,Male,Yes,42,Yes,Entertainment,0.0,Average,2.0,Cat_4
463724,Male,No,29,No,Healthcare,0.0,Low,5.0,Cat_4
459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0,Cat_6
467613,Male,Yes,53,No,Artist,1.0,Average,6.0,Cat_6
466512,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6
459407,Female,No,37,Yes,Doctor,0.0,Low,3.0,Cat_6
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6
466585,Male,No,18,No,Marketing,1.0,Low,4.0,Cat_1
463557,Male,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6
465736,Female,No,36,Yes,Artist,8.0,Low,2.0,Cat_3
465025,Male,Yes,73,Yes,Executive,0.0,High,2.0,Cat_6
466647,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6
459943,Male,No,42,Yes,Entertainment,2.0,Low,3.0,Cat_6
467216,Female,No,26,Yes,Entertainment,1.0,Low,1.0,Cat_6
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6
466364,Female,Yes,52,Yes,Artist,1.0,Low,3.0,Cat_2
464607,Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_2
467536,Male,Yes,82,No,Executive,1.0,Low,1.0,Cat_6
462996,Female,Yes,49,Yes,Homemaker,9.0,Average,3.0,Cat_6
459265,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6
465863,Male,No,27,No,Healthcare,5.0,Low,3.0,Cat_6
459773,Male,Yes,51,Yes,Executive,1.0,Low,3.0,Cat_6
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6
467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6
465858,Female,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6
467614,Male,Yes,35,No,Artist,4.0,Average,2.0,Cat_6
462696,Male,Yes,52,No,Artist,0.0,High,2.0,Cat_6
463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0,Cat_6
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6
460123,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6
466136,Female,No,19,Yes,Artist,0.0,Low,2.0,Cat_6
465532,Female,Yes,37,Yes,Entertainment,6.0,Average,3.0,Cat_4
462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6
461276,Male,Yes,67,Yes,Marketing,1.0,Low,2.0,Cat_7
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6
461364,Female,No,46,No,Doctor,0.0,Low,2.0,Cat_6
463418,Male,Yes,53,No,Executive,1.0,High,4.0,Cat_6
461272,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_3
462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6
463053,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,Cat_6
463343,Male,Yes,35,Yes,Artist,2.0,Low,3.0,Cat_2
459865,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6
460372,Male,Yes,37,Yes,Artist,4.0,Average,2.0,Cat_6
463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0,Cat_6
467278,Female,Yes,84,Yes,Artist,0.0,High,2.0,Cat_6
463907,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6
464143,Male,No,33,Yes,Healthcare,9.0,Low,5.0,Cat_6
459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3
459364,Female,Yes,76,Yes,Marketing,0.0,Low,2.0,Cat_6
467369,Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4
462225,Male,Yes,49,No,Engineer,1.0,Average,8.0,Cat_4
459588,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6
463990,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4
467321,Female,Yes,63,Yes,Artist,9.0,Low,2.0,Cat_6
460765,Male,Yes,80,No,Lawyer,1.0,Low,1.0,Cat_6
464366,Male,Yes,55,Yes,Entertainment,2.0,Average,2.0,Cat_6
467403,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_4
464709,Male,Yes,40,No,Executive,8.0,High,5.0,Cat_4
461699,Male,No,28,Yes,Doctor,0.0,Low,1.0,Cat_6
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6
461491,Female,Yes,70,Yes,Artist,8.0,Average,2.0,Cat_6
462582,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_4
460394,Female,No,32,Yes,Healthcare,9.0,Low,3.0,Cat_6
467900,Female,No,37,No,Engineer,3.0,Low,1.0,Cat_6
464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4
463384,Female,No,29,No,Marketing,1.0,Low,5.0,Cat_3
464541,Male,No,31,Yes,Doctor,1.0,Low,2.0,Cat_6
460384,Female,Yes,32,Yes,Marketing,8.0,Low,2.0,Cat_6
464638,Male,No,39,Yes,Artist,2.0,Low,3.0,Cat_4
464218,Female,Yes,89,No,Lawyer,1.0,High,2.0,Cat_6
462221,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_6
466184,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6
460932,Female,No,32,Yes,Doctor,8.0,Low,1.0,Cat_6
460410,Female,No,39,Yes,Artist,3.0,Low,4.0,Cat_6
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,Cat_6
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,Cat_6
460152,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6
463609,Male,Yes,30,No,Artist,0.0,Average,2.0,Cat_5
466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6
462494,Female,No,36,Yes,Artist,8.0,Low,4.0,Cat_3
467751,Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6
464004,Female,Yes,26,No,Marketing,0.0,Low,5.0,Cat_4
462882,Male,Yes,41,Yes,Homemaker,2.0,Average,3.0,Cat_3
460664,Female,No,33,No,Homemaker,8.0,Low,1.0,Cat_6
460956,Female,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_3
461801,Female,No,27,No,Healthcare,0.0,Low,3.0,Cat_6
463294,Female,Yes,35,Yes,Engineer,5.0,Low,2.0,Cat_6
464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0,Cat_6
464397,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6
460127,Male,No,42,Yes,Healthcare,8.0,Low,3.0,Cat_6
464083,Male,Yes,65,No,Lawyer,0.0,High,2.0,Cat_6
466271,Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_2
463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6
462439,Male,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
460241,Male,Yes,40,Yes,Artist,8.0,Average,2.0,Cat_6
464037,Male,No,35,Yes,Artist,9.0,Low,1.0,Cat_6
462661,Female,Yes,62,Yes,Artist,2.0,High,3.0,Cat_6
463756,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6
460926,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_4
460170,Male,Yes,68,No,Artist,0.0,Low,1.0,Cat_6
465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6
460754,Female,No,33,Yes,Homemaker,8.0,Low,1.0,Cat_6
467631,Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6
467299,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_6
466028,Male,Yes,50,Yes,Artist,4.0,Average,4.0,Cat_3
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6
464384,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_4
464949,Male,Yes,19,No,Executive,0.0,High,3.0,Cat_4
463162,Male,Yes,38,Yes,Executive,0.0,High,6.0,Cat_6
464999,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,Cat_6
460990,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6
462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
465523,Female,Yes,45,Yes,Engineer,0.0,High,5.0,Cat_6
463238,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_6
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6
467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4
459801,Female,No,27,Yes,Engineer,4.0,Low,2.0,Cat_6
460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3
467183,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6
467342,Female,No,33,Yes,Artist,1.0,Low,2.0,Cat_6
464225,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3
467881,Female,No,33,Yes,Artist,10.0,Low,1.0,Cat_7
466286,Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_2
467710,Female,No,37,Yes,Artist,9.0,Low,4.0,Cat_6
461490,Female,Yes,73,Yes,Artist,2.0,High,2.0,Cat_6
460046,Female,Yes,49,Yes,Artist,3.0,Low,2.0,Cat_6
463758,Male,No,33,No,Healthcare,9.0,Low,3.0,Cat_7
465687,Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6
466372,Female,Yes,60,Yes,Artist,1.0,Average,5.0,Cat_6
461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6
461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2
460401,Female,No,27,Yes,Artist,0.0,Low,3.0,Cat_7
459020,Female,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6
459750,Female,Yes,39,Yes,Engineer,0.0,Average,2.0,Cat_6
465415,Male,No,31,No,Artist,0.0,Low,7.0,Cat_2
462248,Male,Yes,55,No,Artist,0.0,Low,2.0,Cat_6
465476,Female,No,28,No,Healthcare,3.0,Low,2.0,Cat_6
462581,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4
466869,Male,Yes,29,Yes,Healthcare,1.0,Low,3.0,Cat_3
464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
464995,Male,Yes,45,No,Executive,3.0,High,4.0,Cat_4
460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6
462782,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_4
462592,Female,Yes,35,No,Artist,11.0,Low,2.0,Cat_4
460596,Male,No,29,No,Engineer,0.0,Low,5.0,Cat_3
462162,Male,Yes,38,No,Artist,1.0,Low,2.0,Cat_6
459702,Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6
463704,Male,No,45,Yes,Artist,1.0,Low,2.0,Cat_6
461434,Female,Yes,32,Yes,Executive,4.0,High,3.0,Cat_7
461687,Female,Yes,77,Yes,Artist,0.0,High,2.0,Cat_6
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,Cat_6
466240,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_4
462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0,Cat_6
465916,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6
